SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,ChargesRatio,IsNewCustomer,MonthToMonth_NewCustomer,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1,0,0.590840056424512,1,1,1.0044667844478665,0.9932704408307508,-0.4818764229998569,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0.346605647392948,1,1,0.5183280527297236,0.4232402249742894,-0.46826980329987333,0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,0,0.590840056424512,0,0,-0.7642154271956153,-0.18608350626200892,-0.4765978800834438,0,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
0,0,0,-1.2816237461508113,0,1,-0.9782492032762992,-0.993366695495107,3.009775153056204,1,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,-0.9966836022806536,1,0,-1.4925939364934466,-0.9339327852974642,-0.13999381214260923,1,1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,0.06166550352279012,1,0,0.6576988836659831,0.23699642147935046,-0.4498395038889768,0,0,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,1,1,0.428017117070136,1,0,-1.3499047524396575,-0.5359296236527845,-0.4760532808387754,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,-1.1595065416350294,1,1,-0.4771778825292717,-0.9055212261590562,0.20868801352400781,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0.8350744654560759,1,0,1.089084788944881,1.2039767064409983,-0.4871575036179133,0,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
0,0,0,1.4863662228735797,1,0,0.8534817176002523,1.7651433934233929,-0.5051444722092486,0,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0,0,-1.2002122764736234,1,0,0.31756768911915967,-0.9135071779168791,0.6654794440908381,1,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,1.2828375486806096,1,0,0.028870967894050924,0.7760701045602956,-0.49859565149016477,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
0,0,1,-0.9152721326034655,1,0,-1.3316538102932427,-0.9106769917169912,-0.16128741660520365,1,1,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,0,-0.30468611002455576,1,0,-1.4710246412295018,-0.7713177456574022,-0.4206151924083666,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,-1.2816237461508113,1,0,-0.47551870597050655,-0.9867190488395567,3.009775153056204,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,-0.019745966154397852,1,0,0.7539311240743528,0.20494291730852887,-0.44329063822176595,0,0,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0.14307697319997809,1,1,0.473530285643069,0.24379764413024352,-0.45734974497235037,0,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,0,-0.10115743583158582,1,1,-0.3195561094465974,-0.3373119828188017,-0.42743652253343384,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-0.30468611002455576,1,0,0.3109309828840996,-0.19110763525250735,-0.41411671294514535,0,0,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,1,1,-0.1418631706701798,1,1,1.2948226822317401,0.2919985672399598,-0.43124590539053903,0,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,-1.2816237461508113,1,0,0.3673429858821094,-0.9755738194632545,3.009775153056204,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0.9978974048104517,1,1,1.4756729271371243,1.7346914674897167,-0.4938834102054612,0,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,0,-0.30468611002455576,1,0,-1.4942531130522119,-0.7847885543917517,-0.417348610993759,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,1,0,-0.019745966154397852,1,0,1.3744631570524595,0.535943066127959,-0.44855821249393063,0,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,1,1,1.5677776925507676,1,0,0.7273842991341125,1.7395620204848725,-0.5068319450143963,0,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,-1.1595065416350294,0,0,-0.9931817923051841,-0.9493562031154571,0.36314740492148323,1,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0.9164859351332638,1,1,0.8368899520126024,1.1485796509780792,-0.49089471962344255,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,1,1,-0.6303319887333076,1,0,0.8933019550106117,-0.31807110454514614,-0.3482408961353465,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,1,1,1.2421318138420157,1,0,-1.3366313399695375,-0.3180491651172401,-0.5004473625598482,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,-1.0373893371192475,0,1,-0.6812565992573657,-0.8922917511316739,0.039406966316180764,1,1,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,0,1.6084834273893616,1,1,1.7544145890096428,2.8018691196985532,-0.5079069578817197,0,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
1,0,0,0.5094285867473239,0,0,-1.0197286172454239,-0.30835193798274096,-0.47988994820477027,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,0,1,-1.2816237461508113,1,1,0.8103431270723621,-0.9697159922123241,3.009775153056204,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,1,1.6084834273893616,1,1,1.510515634871189,2.527209421742005,-0.5074023556607404,0,0,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,-0.8338606629262776,1,1,0.5481932307874936,-0.6087465848731524,-0.23779535754362222,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,0,-0.10115743583158582,1,1,1.2135230308522553,0.2713096867245013,-0.4322198496097468,0,0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,1,0,1.6084834273893616,1,1,1.5918152862506738,2.5283722114210287,-0.5063346498935568,0,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,1,0,-0.30468611002455576,1,1,0.14501332700760036,-0.21335421514929945,-0.41997560173888604,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,-0.22327464034736777,1,1,0.6726314726948681,-0.06482428822495784,-0.4150665450589891,0,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,1,1,1.0386031396490458,1,0,0.22133544871078992,0.8472635481156114,-0.4959186555451084,0,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
0,0,0,-1.2409180113122174,1,1,-0.6613464805521857,-0.966600593449657,1.1075111399108455,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,1.1200146093262338,1,1,-0.17023021915774814,0.553670123876093,-0.496394314393762,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,1,1,-0.5082147842175256,1,0,-1.5008898192872717,-0.8353369962874212,-0.3786951806295123,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,1.2421318138420157,1,0,0.5996277041092083,1.2916685997817066,-0.4998243140616267,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,1,1,-0.7524491932490895,1,0,-1.4992306427285067,-0.8731825094254552,-0.32860724686005055,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,-0.1418631706701798,1,0,-1.4793205240233267,-0.7380356335238385,-0.4387271754570285,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,0,-1.2816237461508113,1,1,0.13339909109624562,-0.9786672787980156,3.009775153056204,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,-0.1418631706701798,1,0,0.8202981864249524,0.14230585063659454,-0.4344248011577029,0,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,0,-1.1595065416350294,1,0,-0.4373576451189118,-0.9206813708421758,0.3613920933601051,1,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,1.5270719577121736,1,0,1.679751643865218,2.557376135112902,-0.5055781076732,0,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,1,1,-1.0780950719578415,1,0,-0.29964599074141746,-0.8486103501706157,-0.010656551451877543,1,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,-1.1595065416350294,1,1,0.9895341954189815,-0.823577462929748,0.2436367400983847,1,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0.5501343215859179,1,0,-1.4992306427285067,-0.6330993498489307,-0.4740471781772569,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,-0.9559778674420595,1,1,-0.6812565992573657,-0.8561575133703163,-0.10149363366642199,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,-1.2816237461508113,1,1,0.21303956591696496,-0.9776141862585225,3.009775153056204,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,-0.06045170099299184,1,1,1.2102046777347255,0.37047590086010307,-0.4412518464280293,0,0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,-1.2816237461508113,1,1,0.3457736906181643,-0.975859032026034,3.009775153056204,1,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0.5094285867473239,1,0,0.29599839385521454,0.4702344795491697,-0.478153540383594,0,0,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
0,0,0,-0.8745663977648716,1,0,-0.029200211662723803,-0.6868728876467979,-0.24507611372087867,1,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,0,1.2421318138420157,1,1,1.490605516166009,2.0638925832208463,-0.5003386594026689,0,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,0,-1.2002122764736234,1,0,-1.3382905165283026,-0.9710323578866905,0.45964547848479426,1,1,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,-0.6710377235719016,1,0,-0.02256350542766374,-0.5596022663634735,-0.33252777234425435,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0,1,1,-0.5489205190561197,1,0,-1.4842980536996218,-0.8412167629662578,-0.36780397898884226,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,1.5677776925507676,1,1,0.4702119325255387,1.4328707577854087,-0.5055879835485604,0,0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,-0.6303319887333076,1,0,0.7240659460165827,-0.3901201857888002,-0.3369148171563395,0,0,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
0,1,1,0.7129572609402939,1,1,-0.6679831867872458,-0.030050294993778898,-0.48466306247200924,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,-1.2409180113122174,1,1,0.21138038935820005,-0.9397028548367703,1.0555109606065192,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.06166550352279012,1,0,-1.5008898192872717,-0.7124762000132243,-0.45229317485174836,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,0.387311382231542,1,0,-0.29300928450635744,0.038400720073273664,-0.47246092614449425,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,1,1,1.4863662228735797,1,0,0.6477438243133932,1.5573770111525636,-0.5047851461976302,0,0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0,0,-0.9559778674420595,1,1,-0.6878933054924254,-0.8319363849619748,-0.1655006537997375,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-1.1595065416350294,0,0,-1.1425076825940335,-0.9569691845988761,0.36234313076255775,1,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,1,0,0.8757802002946699,1,1,1.6498864658074486,1.6455296324792996,-0.48869288645423675,0,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
0,0,0,0.020959768684196134,1,0,-0.18350363162786804,-0.15205545357963762,-0.4478049574358072,0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0,1,-0.8338606629262776,1,1,0.634470411843273,-0.58481066902759,-0.24617714700564874,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,1,1.5677776925507676,1,0,0.680927355488693,1.7558191365632976,-0.5079150366524565,0,0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,0,-1.2002122764736234,0,1,-1.1673953309755083,-0.9664250780264081,0.5391290568158745,1,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,-1.0373893371192475,1,1,0.33913698438310474,-0.7785577568664174,-0.04582178621655242,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.22448844287716607,1,0,-1.4892755833759168,-0.6835600340329758,-0.45985135604276317,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,1,-0.5489205190561197,1,0,-1.4942531130522119,-0.85196708264025,-0.35788571134914293,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,0,1.5270719577121736,1,1,0.659358060224748,1.5876314822350845,-0.5051741956280433,0,0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,0,0.8757802002946699,0,0,-1.1458260357115635,-0.29749192116921824,-0.4894138431414002,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0.9571916699718578,1,0,0.008960849188871207,0.5321694845281086,-0.49007598718305956,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,0,1.3235432835192036,1,1,-0.17686692539280796,0.632059699784612,-0.4994455966675255,0,0,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,1,0.1023712383613841,1,1,0.6709722961361032,0.320870854364396,-0.45608217376004145,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
0,1,0,1.2421318138420157,1,1,0.5515115839050234,1.1977678483435703,-0.4984502931587641,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0.18378270803857208,1,0,-1.5042081724048018,-0.6895714372792491,-0.46024115694003886,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,-1.1595065416350294,1,1,0.8335715988950722,-0.8474036816357798,0.31610306026065665,1,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,-0.9152721326034655,1,1,1.1206091435614158,-0.5818707856881717,-0.1946333586065883,1,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,-1.2816237461508113,1,1,0.1732193285066055,-0.9781407325282689,3.009775153056204,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,1.5270719577121736,1,0,-1.497571466169742,-0.40394202536964735,-0.5050651487274352,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,-0.4268033145403377,1,1,0.8319124223363072,-0.1340651226966302,-0.39530528544221377,0,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,0,-1.0373893371192475,1,1,0.450301813820359,-0.7583515437648932,-0.06606549857377582,1,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
0,1,0,-0.06045170099299184,1,1,-0.19511786753922303,-0.18277065264818684,-0.44443503034594933,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,1,1.4863662228735797,0,1,-0.3311703453579522,0.6464080856352056,-0.5043337386045705,0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
1,0,0,-0.10115743583158582,1,1,1.2998002119080347,0.36058121887444894,-0.43733587173955835,0,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0.8350744654560759,0,1,-0.3477621109456021,0.24362212870699482,-0.4882548651475084,0,0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,-1.2816237461508113,1,1,0.219676272152025,-0.977526428546898,3.009775153056204,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,1.5677776925507676,1,0,0.8352307754538371,1.7602289615724247,-0.505364511878502,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,0,0.18378270803857208,0,0,-0.9384289658659395,-0.43191479594993326,-0.45688818735197984,0,0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1,0,1.4863662228735797,1,1,1.5138339879887188,2.3303030562846985,-0.5044734934510818,0,0,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
0,1,0,-0.6710377235719016,1,0,0.5249647589647837,-0.42915042803376385,-0.3383407444405102,0,0,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-1.2816237461508113,1,0,-1.4925939364934466,-1.0001679181460001,3.009775153056204,1,1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1,1,1.4863662228735797,1,0,-0.11713656927726834,0.7724939778116001,-0.5023446884947365,0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
0,1,0,-0.4675090493789317,1,1,1.535403283252664,0.0077952181442549695,-0.38513815277394947,0,0,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,1.1607203441648277,1,1,1.3777815101699897,1.755511984572612,-0.4960231070178183,0,0,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0.22448844287716607,1,1,1.3296653899658049,0.7578165005424149,-0.46328153507494263,0,0,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,-1.2816237461508113,1,0,-1.5207999379924515,-1.000540888420404,3.009775153056204,1,1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,-0.38609757970174374,1,1,0.28936168762015496,-0.28810184602540456,-0.3963985481141273,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
0,0,0,-1.1595065416350294,1,0,-0.4821554122055666,-0.9182680337725041,0.31366049673414514,1,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,-1.0780950719578415,1,0,-0.33448869847548224,-0.8531079328913675,-0.005451675635362975,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,-0.5489205190561197,1,1,0.36402463276457964,-0.4053242093277321,-0.3595164274427151,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
0,1,1,1.2828375486806096,1,0,0.14335415044883548,0.9427000595071751,-0.5007543770685997,0,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
0,1,0,1.2014260790034217,1,1,-1.3664965180273074,-0.3740824639894363,-0.4977379691209,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0,-1.2816237461508113,1,1,0.5564891135813186,-0.9730727246819585,3.009775153056204,1,1,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,-1.2816237461508113,0,0,-1.1425076825940335,-0.9955386988578115,3.009775153056204,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-0.9966836022806536,0,0,-1.1806687434456282,-0.9139459664750011,-0.07273021996413144,1,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,1.6084834273893616,1,1,1.6167029346321486,2.5558842540152864,-0.50639087981284,0,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,-0.8745663977648716,1,1,-0.13372833486491825,-0.7068158276134489,-0.24084808146497957,1,1,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,1,1,-0.30468611002455576,1,0,-1.4876164068171518,-0.7956485712052744,-0.4088069409096192,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,1,1,-0.2639803751859618,1,0,1.3545530383472797,0.1803049397699711,-0.4171344900930719,0,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,-0.6303319887333076,1,0,0.3192268656779245,-0.47544262091564876,-0.3376147084619323,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,0,-0.8745663977648716,1,1,-0.6729607164635407,-0.8017038533073598,-0.21911577551738073,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,1.4456604880349857,1,0,-1.4743429943470319,-0.38369193341231095,-0.5049719305802572,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,1.0793088744876398,1,1,1.5403808129289587,1.8518699519362318,-0.4953724715178303,0,0,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,-0.9559778674420595,0,0,-0.4688819997354467,-0.8054993743351163,-0.16551858007289955,1,0,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True
1,0,0,-1.2409180113122174,1,1,0.25451897988608974,-0.9412166753622915,1.1215934913248367,1,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0.590840056424512,1,1,0.6759498258123978,0.7662631802862659,-0.48108865521003474,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0.020959768684196134,0,1,-0.34278458126930716,-0.21747882759564743,-0.44832828318686596,0,0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,1,1,0.5501343215859179,1,0,-1.4925939364934466,-0.6305104973560101,-0.47378273405651,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,1,1.3235432835192036,1,1,1.522129870782544,2.170496263416618,-0.5017466804851234,0,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,1,1,0.631545791263106,0,1,-1.1756912137693334,-0.38450369224483694,-0.4823519385170805,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,0,-1.2409180113122174,1,1,-0.6281629493768859,-0.9718441167192164,1.3850059989712964,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,-1.2816237461508113,1,1,0.32088604223668943,-0.9761881234446256,3.009775153056204,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,1,-1.2816237461508113,1,1,-0.5004063543519814,-0.9870481402581484,3.009775153056204,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,-0.2639803751859618,1,1,0.5233055824060188,-0.04665844191870155,-0.4250498238498314,0,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1,1,-0.6710377235719016,1,0,-1.477661347464562,-0.8678951073000833,-0.3299310874639703,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1,0,0.6722515261016999,1,0,1.3844182164050498,1.2615238258387163,-0.4827757188818578,0,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
0,0,0,-0.019745966154397852,1,0,-1.4793205240233267,-0.6984788450091283,-0.45370538468462646,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0,-0.1418631706701798,1,1,-1.497571466169742,-0.7578469369230527,-0.4328795186163338,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,-1.2409180113122174,0,0,-1.3482455758808924,-0.9920503298207407,1.6974310000421886,1,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,1.5270719577121736,1,1,0.8601184238353119,1.8300841000254682,-0.5062038605505407,0,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
